Time,RAINRATE,Q2D,T2D,U2D,V2D,LWDOWN,SWDOWN,PSFC
2016-01-06 02:00:00,0.0,0.0011667395752355315,270.826550741215,1.8062054400934282,-2.2634027846064506,188.34924392395624,0.0,103511.75821700232
2016-01-06 03:00:00,0.0,0.0011604291055039196,271.0507558351773,2.0062054430736604,-1.7741864488207477,188.9330590097349,0.0,103475.419686359
2016-01-06 04:00:00,0.0,0.0016304748316866063,271.6660465336086,2.600000038743019,-2.1711749289863125,194.4318068745315,0.0,103493.77521575858
2016-01-06 05:00:00,0.0,0.0016802636977672266,271.75687154516294,3.1000000461935997,-2.569893240437572,194.07762758042227,0.0,103502.83245591579
2016-01-06 06:00:00,0.0,0.0018510014578649605,271.78711614295344,3.671752254916459,-2.966879435811736,197.22996905480832,0.0,103399.21628631862
2016-01-06 07:00:00,0.0,0.00197776234438168,272.31717436472,3.89379464484319,-2.649706452400633,198.89432123800407,0.0,103495.12663220231
2016-01-06 08:00:00,0.0,0.0017995278177443943,272.3818383166851,4.17175226236704,-2.255675462972873,197.21236372766163,0.0,103352.90884862671
2016-01-06 09:00:00,0.0,0.0018070211932585834,272.54062246897786,4.399422761986704,-1.939912978036276,197.63383902863734,0.0,103345.39692074654
2016-01-06 10:00:00,0.0,0.0018612383705306629,273.168701367641,4.400000065565109,-1.0535314089144352,198.94198070656796,0.0,103299.97734310346
2016-01-06 11:00:00,0.0,0.002164588670079503,273.8465089598755,4.400000065565109,-0.09942269791171136,202.0956166994248,0.0,103305.33505255879
2016-01-06 12:00:00,0.0,0.0024424489943667155,273.8577170975369,4.32824786429283,0.7994227083425242,204.14050430690696,0.0,103357.4994588121
2016-01-06 13:00:00,0.0,0.0024960259175446616,274.5634048625088,4.800000071525574,1.0994227128128726,203.6905769484162,119.34865658828637,103413.70848827434
2016-01-06 14:00:00,0.0,0.0026954261968502326,275.7358025662156,5.226691609568828,1.399422717283221,205.31326213630604,261.86282142775906,103362.53700980905
2016-01-06 15:00:00,0.0,0.002689575420458851,276.4494637350005,5.700000084936619,1.700000025331974,212.52107787658394,389.64027745043273,103351.18937558618
2016-01-06 16:00:00,0.0,0.002402936701760785,276.8305130995508,5.900000087916851,1.8994227247338014,210.57629624453446,489.31436081989926,103340.9763439341
2016-01-06 17:00:00,0.0,0.0021622344482222712,276.96352609965504,6.17609870735309,2.0920091557882365,207.82682320317969,506.548860414562,103247.64744215425
2016-01-06 18:00:00,0.0,0.0020630738832495576,277.2513551573601,6.384500627863876,2.292009158768469,211.95106826996607,442.76183692772,103167.38887001266
2016-01-06 19:00:00,0.0,0.0018568628541183556,277.51385522356776,6.475115942313331,2.39780262066033,210.2067653753177,345.00838439685157,103028.98315314815
2016-01-06 20:00:00,0.0,0.0018030891709987147,277.5378676545063,6.555086568499627,2.500000037252903,208.67220283677972,225.80681605715213,103003.67730888983
2016-01-06 21:00:00,0.0,0.0020078515039799833,277.4560417934882,6.578872057635111,2.5337227478324644,209.92285370619,57.605634301742995,103017.02614157811
2016-01-06 22:00:00,0.0,0.0021839540709736455,277.32678276592867,6.475521408245034,2.6945251298714115,210.33604049854515,0.0,102982.0630102964
2016-01-06 23:00:00,0.0,0.002214133275585318,277.4300100920108,6.371752295149594,2.7705859793787706,210.4454807286132,0.0,102963.23278816906
2016-01-07 00:00:00,0.0,0.0024460637249896578,277.39303350835957,6.200000092387199,2.8695548278930727,211.8938532337558,0.0,102921.02825643221
2016-01-07 01:00:00,0.0,0.0025206630519029345,277.5011530544327,6.093794677625745,2.4741864592515603,212.45577821982803,0.0,102989.1151499391
2016-01-07 02:00:00,0.0,0.0027817640061297503,277.25114359568425,5.971174985610724,2.0937946180211005,212.86753368562637,0.0,102947.41963175665
2016-01-07 03:00:00,0.0,0.0028747664672060225,277.4705095313592,5.784500618923179,1.700000025331974,218.30488837844695,0.0,102885.88966734652
2016-01-07 04:00:00,0.0,0.0027779584129013013,277.2861781426377,5.775521397814221,1.5000000223517418,217.29311381599024,0.0,102912.19624107727
2016-01-07 05:00:00,0.0,0.002822663125100925,276.623114144397,5.769487822189586,1.2000000178813934,215.5071983097612,0.0,102831.2798066197
2016-01-07 06:00:00,0.0,0.0031710311343781327,276.8602707821384,5.755675515126937,1.0000000149011612,219.01429842535413,0.0,102791.69535536884
2016-01-07 07:00:00,0.0,0.002897390492201042,277.04722457182766,5.365546866977095,0.6282478091585344,219.0957185431978,0.0,102813.74298233213
2016-01-07 08:00:00,0.0,0.0024483777389756466,276.9340996333462,4.899422769437285,0.23039183937511432,217.14727682678165,0.0,102717.52726578337
2016-01-07 09:00:00,0.0,0.002719475803625574,277.0018980838284,4.500000067055225,-0.08450053398656071,217.10039026726463,0.0,102673.06403852045
2016-01-07 10:00:00,0.0,0.0023707374459180745,276.9442464635228,4.669030930062171,0.006205413271338173,215.5825154963817,0.0,102632.75394731402
2016-01-07 11:00:00,0.0,0.0022470972534227324,277.34612002582463,4.765546858036398,0.10000000149011612,216.60600931037197,0.0,102693.20720118527
2016-01-07 12:00:00,0.0,0.002444155298597509,277.88238460819343,4.86924222993521,0.13372271206967762,216.390761943429,0.0,102616.8349814164
2016-01-07 13:00:00,0.0,0.002790080621185446,277.7040255189259,4.371174961768866,-0.10000000149011612,217.1981846536348,116.98734086275287,102655.32733870037
2016-01-07 14:00:00,0.0,0.0030489047376670068,277.74569890264394,3.8000000566244125,-0.4000000059604645,217.96237700543256,256.38261432374634,102610.43678195318
2016-01-07 15:00:00,0.0,0.002532243245531262,277.9142256630084,3.300000049173832,-0.7000000104308128,221.77611811790368,376.4673545378279,102624.26871616236
2016-01-07 16:00:00,0.0,0.002421328302978136,277.9843697151033,2.600000038743019,-0.8662773028314836,221.54308279387556,472.7592199778905,102598.21741040304
2016-01-07 17:00:00,0.0,0.0028431129976583492,278.4552019323161,1.8845005608086507,-1.0000000149011612,225.49649120372032,489.9302113352335,102494.61833622941
2016-01-07 18:00:00,0.0,0.003327438829520119,278.71488361628695,1.1755213292688798,-1.184500550377838,238.43167046367506,425.4998904078522,102395.85155430078
2016-01-07 19:00:00,0.0,0.003099230684334825,279.30872555195515,0.37609862092635565,-0.5000000074505806,238.42520765912795,332.2591229753884,102323.1108189554
2016-01-07 20:00:00,0.0,0.003274387639897332,279.2855415466573,-0.4154994734640199,0.10000000149011612,238.25463003312151,218.47810419769195,102306.22351687911
2016-01-07 21:00:00,0.0,0.0031563640404204795,278.96100407904123,-1.2687115310084431,0.7717522117030913,242.2822573834235,57.23278281728501,102284.70383356759
2016-01-07 22:00:00,0.0,0.0031216843735897637,278.7904524728575,-1.4000000208616257,0.10000000149011612,240.25060142443485,0.0,102349.12732383127
2016-01-07 23:00:00,0.0,0.0030315876412379543,278.0518969908162,-1.5994227202634532,-0.5760986239065878,235.83896954873865,0.0,102296.23302393973
2016-01-08 00:00:00,0.0,0.002803696501461105,278.1758330738437,-1.7845005593185346,-1.2556754480717116,228.58245864028854,0.0,102306.61160210466
2016-01-08 01:00:00,0.0,0.002963216947501447,277.18343712569185,-1.9000000283122063,-1.3655468073724497,226.91469802259917,0.0,102324.65517840958
2016-01-08 02:00:00,0.0,0.0031404854374643444,277.1483722222731,-2.1000000312924385,-1.4760986373176328,228.15168770522362,0.0,102318.70646796559
2016-01-08 03:00:00,0.0,0.003268064180902988,277.39838146672275,-2.21549950028611,-1.600000023841858,233.41217786271454,0.0,102233.84675009648
2016-01-08 04:00:00,0.0,0.0033684111567799484,276.9600569145225,-2.6239014237771277,-2.1879091673340123,232.2400101377975,0.0,102243.11535436628
2016-01-08 05:00:00,0.0,0.0034121952905257526,276.975949706271,-3.0282478449213213,-2.7717522415054137,232.38283839791828,0.0,102206.56401823313
2016-01-08 06:00:00,0.0,0.0033889911175675335,276.8652106687937,-3.500000052154064,-3.354108746765511,231.75840955580358,0.0,102149.43918712513
2016-01-08 07:00:00,0.0,0.0034355375582966192,276.33218860602227,-3.969608223209763,-3.557517351800756,230.62386135864176,0.0,102182.47853748765
2016-01-08 08:00:00,0.0,0.003649305284591843,276.4025312811232,-4.393794652293771,-3.684500587630741,232.17922538307624,0.0,102109.41385414175
2016-01-08 09:00:00,0.0,0.0038394827237264047,276.25527731475245,-4.875521384403176,-3.884500590610973,235.68787156188475,0.0,102103.79234284439
2016-01-08 10:00:00,0.0,0.003956906008084271,276.7770451837884,-5.555420080824632,-4.245310201841217,237.44278880434476,0.0,102122.44026527498
2016-01-08 11:00:00,0.0,0.004360283602775949,277.2384121682669,-6.231774137543409,-4.540479207895413,239.86862572735313,0.0,102117.35906879055
2016-01-08 12:00:00,0.0,0.004176962509953192,276.9634928966183,-6.916926814423649,-4.841068170914,238.0739800791525,0.0,102127.55141127958
2016-01-08 13:00:00,0.0,0.004281557811951205,277.80364983701674,-6.730154033469937,-4.769893273220127,239.93570294376462,111.90000166743994,102171.9139767665
2016-01-08 14:00:00,0.0,0.0043511050071971535,278.1969420353795,-6.543509461816217,-4.766911538238378,240.35731467019696,244.98159566782343,102194.50738706056
2016-01-08 15:00:00,0.0,0.004460239698800857,279.30755735047063,-6.293794680605977,-4.7647753561891655,255.00630231593368,346.4790322774611,102243.19214594018
2016-01-08 16:00:00,0.0,0.00453373030154641,279.64276831886775,-6.576098713313556,-4.384500598061553,255.80568302160842,435.27006633368615,102175.89792873472
2016-01-08 17:00:00,0.0,0.004350119172497648,280.09385241540633,-6.863556052483002,-4.064133314338155,255.99825112588863,451.14021890140725,102219.50391904225
2016-01-08 18:00:00,0.0,0.00424802930602684,280.06033718571973,-7.076098720764136,-3.7000000551342964,304.78493724185506,339.45223819376713,102188.5883920557
2016-01-08 19:00:00,0.0,0.0042558315300400195,279.9034466064807,-6.97609871927402,-3.864133311357923,304.24582103954475,265.5019133989073,102199.42586147277
2016-01-08 20:00:00,0.0,0.004097563155097625,279.6120394197065,-6.875115948273796,-3.984500592101089,302.4933125876732,175.40518324189915,102137.2274880599
2016-01-08 21:00:00,0.0,0.004018043159024523,279.48753708744033,-6.765546887838721,-4.165546849095701,299.6639767068958,43.79892057251406,102118.91889833692
2016-01-08 22:00:00,0.0,0.004125466187738364,279.1843794192254,-7.338924171989858,-3.8609663014404125,299.0306545524257,0.0,102238.24063936037
2016-01-08 23:00:00,0.0,0.00415249185121742,278.8049604612031,-7.838631708609588,-3.5550976362584303,297.6849477401094,0.0,102199.31251680481
2016-01-09 00:00:00,0.0,0.004129477105530536,278.8634368704014,-8.408239881155403,-3.2486338349136705,293.5758754186178,0.0,102144.62328803688
2016-01-09 01:00:00,0.0,0.004159124460617399,279.0423660818416,-7.623424708956652,-2.984500577199928,295.02066311493854,0.0,102165.02504554097
2016-01-09 02:00:00,0.0,0.004296440147007841,279.20436628061225,-6.838273119764247,-2.776098656689143,296.74363108503167,0.0,102159.26196797604
2016-01-09 03:00:00,0.0,0.004285221938838971,279.11699005643857,-6.05319057658047,-2.5705859763985384,281.17032662762034,0.0,102203.63166318172
2016-01-09 04:00:00,0.0,0.004408948285352374,279.42329140681073,-6.155675521087401,-2.600000038743019,282.59444948857487,0.0,102262.2391228337
2016-01-09 05:00:00,0.0,0.00435965324265703,279.5530185553593,-6.263110373380243,-2.7000000402331352,282.5385006929089,0.0,102233.22473413253
2016-01-09 06:00:00,0.0,0.004426291600662045,279.38270043609043,-6.369893297061985,-2.728247840450973,314.63458383307244,0.0,102151.62972033852
2016-01-09 07:00:00,0.0,0.004474910979968658,279.29525439883764,-6.2845006263737595,-2.8937946299420294,313.185683143965,0.0,102262.33014132798
2016-01-09 08:00:00,0.0,0.004526078280329393,279.3143043480538,-6.271752293659478,-2.984500577199928,312.1293751836883,0.0,102181.35268760225
2016-01-09 09:00:00,0.0,0.004636237680931591,279.22996949187507,-6.189735032285816,-3.0839232751116397,327.7266365178163,0.0,102139.33169689828
2016-01-09 10:00:00,0.0,0.004688012030785129,279.16249742499053,-6.2728218356739935,-2.7655468282340756,326.94097299277706,0.0,102161.73383856234
2016-01-09 11:00:00,0.0,0.004629104416907417,279.09326527131867,-6.365546881878256,-2.3760986507286783,325.80747154722803,0.0,102207.42887839576
2016-01-09 12:00:00,0.0,0.004712687949044813,279.2475609566877,-6.4556755255577505,-1.9994227262239175,306.8908742962953,0.0,102179.00444106998
2016-01-09 13:00:00,0.0,0.004754556194030727,279.3664434712548,-6.855675531518215,-1.5756931728760464,306.8893212873073,78.16970935115617,102238.85461620244
2016-01-09 14:00:00,0.0,0.00491603312032096,279.4959318614259,-7.265965392528784,-1.1000000163912773,307.3372375303124,170.74244355852886,102198.99122748342
2016-01-09 15:00:00,0.0,0.004930088212816266,279.75302268328363,-7.6692422716584625,-0.6303918453355788,326.8640743793224,219.84299517023257,102252.27812575838
2016-01-09 16:00:00,0.0,0.005105694197244405,279.97984514007516,-7.4698933134532615,-0.5239013924846895,327.52822269889,276.2306688859174,102326.27362580273
2016-01-09 17:00:00,0.0,0.005128096365827202,280.2261820358326,-7.2717523085606395,-0.4000000059604645,327.47694544559215,286.5864167090279,102211.89863962776
2016-01-09 18:00:00,0.0,0.0050687873582935,280.3242645022722,-7.000000104308128,-0.30000000447034836,331.05597478896146,188.02188841948228,102136.96754684323
2016-01-09 19:00:00,0.0,0.005230560391648051,280.6032010368444,-7.2717523085606395,-0.27609861943623953,332.361154145349,147.30897503334575,102194.0718254564
2016-01-09 20:00:00,0.0,0.005460373551594912,280.6889475727081,-7.476098726724601,-0.27000863854746265,332.9206613511205,97.71930743487259,102102.82376128959
2016-01-09 21:00:00,0.0,0.0054134554293852446,280.6023940370268,-7.684500647235386,-0.18450053547667683,334.1156139068093,24.374129725519364,102062.49379901274
2016-01-09 22:00:00,0.0,0.0056990733870495806,280.66922589212675,-7.865546904229999,-0.4698932091451336,335.7967552199673,0.0,102102.46043930225
2016-01-09 23:00:00,0.0,0.005722677213532101,280.8513850559009,-8.056252852978012,-0.7596163898731573,336.84804983380087,0.0,102113.45318180931
2016-01-10 00:00:00,0.0,0.005528848336687108,280.93914652087636,-8.169893323884073,-1.050047335398546,337.80616610733244,0.0,102177.47441786336
2016-01-10 01:00:00,0.0,0.005913065546706319,280.70376432855323,-7.965546905720115,-0.8556754421112471,339.0096952662877,0.0,102183.06713540107
2016-01-10 02:00:00,0.0,0.005798025225852616,280.5731209022761,-7.684500647235386,-0.6562527427094197,338.8374775455934,0.0,102176.29671329746
2016-01-10 03:00:00,0.0,0.005878704755569233,280.51001111911694,-7.471752311540872,-0.39379459268912625,340.24525551116943,0.0,102126.25133098023
2016-01-10 04:00:00,0.0,0.005875450264230529,280.4997990033513,-7.500000111758709,-0.4845005399470252,339.48284108859804,0.0,101990.35237740492
2016-01-10 05:00:00,0.0,0.005699999856005888,279.97153574610894,-7.600000113248825,-0.5839232378587366,335.8642564935626,0.0,101894.24766635768
2016-01-10 06:00:00,0.0,0.006006008142809832,280.38614856716305,-7.700000114738941,-0.6809962321800229,330.7601342307858,0.0,101785.96108367757
2016-01-10 07:00:00,0.0,0.005920056759362371,280.2107838726775,-8.400000125169754,-0.4698932091451336,329.1091365840984,0.0,101824.85912335894
2016-01-10 08:00:00,0.0,0.005964940606152215,280.35593125854194,-9.100000135600567,-0.2698932061649013,329.2559858088873,0.0,101650.30242507231
2016-01-10 09:00:00,0.0,0.0062554252832166405,280.57474379147567,-9.80000014603138,-0.06768589027458884,325.43133329438854,0.0,101497.61969317596
2016-01-10 10:00:00,0.0,0.006460734011604564,281.1220032830172,-10.100000150501728,0.5437472751719737,327.4256102783721,0.0,101420.62566506078
2016-01-10 11:00:00,5.2292858161990213e-05,0.006709741468724372,281.8867746800701,-10.500000156462193,1.224478706493907,330.4969319821856,0.0,101313.71189405398
